Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed,Fill Flag
2018,10,7,6,30,0,0,0,0,19.4,21.6,1009,87.58,149.37,3,126,1.3,0
2018,10,7,7,0,0,0,0,0,19.7,21.2,1009,91.39,145.28,3,126,1.1,0
2018,10,7,7,30,0,0,0,7,19.7,20.9,1009,93.08,140.37,2.9,123,1,0
2018,10,7,8,0,0,0,0,7,20,20.6,1009,96.17,134.92,2.9,120,0.9,0
2018,10,7,8,30,0,0,0,0,20,20.3,1009,97.96,129.11,2.9,114,0.9,0
2018,10,7,9,0,0,0,0,0,20.1,20.1,1009,100,123.07,2.9,109,0.8,0
2018,10,7,9,30,0,0,0,0,19.9,19.9,1009,100,116.87,3,101,0.8,0
2018,10,7,10,0,0,0,0,0,19.7,19.7,1009,100,110.58,3,93,0.8,0
2018,10,7,10,30,0,0,0,0,19.6,19.6,1009,100,104.23,3,84,0.8,0
2018,10,7,11,0,0,0,0,0,19.6,19.6,1009,100,97.87,3.1,76,0.9,0
2018,10,7,11,30,3,18,3,0,20.5,20.5,1010,100,91.51,3.1,69,1.4,0
2018,10,7,12,0,31,268,54,0,20.7,21.5,1010,95.19,85.04,3.2,62,2,46
2018,10,7,12,30,50,488,144,0,20.7,23.1,1010,86.39,78.89,3.3,65,2.4,57
2018,10,7,13,0,62,624,247,0,20.6,24.6,1011,78.59,72.8,3.3,68,2.7,7
2018,10,7,13,30,72,710,351,0,20.6,25.9,1011,72.77,66.85,3.4,71,3,0
2018,10,7,14,0,79,771,451,0,19.9,27.2,1011,64.52,61.12,3.4,74,3.2,0
2018,10,7,14,30,83,814,542,7,19.9,28.3,1011,60.52,55.69,3.5,76,3.3,0
2018,10,7,15,0,86,847,623,7,19.4,29.3,1011,55.31,50.66,3.5,77,3.5,11
2018,10,7,15,30,88,871,691,7,19.4,30.1,1011,52.84,46.17,3.5,78,3.6,7
2018,10,7,16,0,90,888,746,7,18.8,30.9,1010,48.47,42.41,3.5,80,3.7,0
2018,10,7,16,30,92,898,784,0,18.8,31.4,1010,47.11,39.59,3.5,81,3.8,0
2018,10,7,17,0,92,904,805,0,18.1,32,1010,43.65,37.92,3.5,83,3.8,0
2018,10,7,17,30,91,907,810,2,18.1,32.4,1009,42.64,37.56,3.4,84,3.9,0
2018,10,7,18,0,89,906,798,2,17.4,32.8,1008,39.96,38.54,3.4,86,3.9,0
2018,10,7,18,30,90,897,769,0,17.4,33,1008,39.52,40.78,3.4,87,3.9,0
2018,10,7,19,0,89,883,723,0,16.7,33.2,1008,37.45,44.07,3.4,88,3.9,0
2018,10,7,19,30,86,862,661,0,16.7,33.1,1007,37.62,48.19,3.5,89,3.9,0
2018,10,7,20,0,84,834,586,3,16.3,33.1,1007,36.57,52.95,3.5,90,3.9,0
2018,10,7,20,30,80,796,500,0,16.3,32.7,1007,37.4,58.19,3.6,90,3.9,0
2018,10,7,21,0,75,743,403,3,16.2,32.3,1007,38,63.78,3.6,90,3.8,0
2018,10,7,21,30,67,671,301,0,16.2,31.5,1007,39.75,69.62,3.7,89,3.4,0
2018,10,7,22,0,56,565,196,0,16.8,30.7,1007,43.36,75.65,3.7,89,3,4
2018,10,7,22,30,41,398,98,0,16.8,29.1,1007,47.52,81.79,3.8,88,2.3,4
2018,10,7,23,0,17,131,22,7,18.1,27.6,1007,56.13,87.89,3.8,87,1.6,50
2018,10,7,23,30,0,0,0,4,18.1,27.6,1007,56.13,94.51,3.8,87,1.6,0
2018,10,8,0,0,0,0,0,7,18.3,26.5,1008,60.71,100.88,3.9,87,1.7,0
2018,10,8,0,30,0,0,0,0,18.3,26.2,1008,61.79,107.25,3.9,88,1.8,0
2018,10,8,1,0,0,0,0,0,18.6,25.9,1008,63.94,113.59,3.9,89,2,0
2018,10,8,1,30,0,0,0,0,18.6,25.6,1008,65.08,119.86,4,90,2.1,0
2018,10,8,2,0,0,0,0,0,18.9,25.4,1008,67.51,126.01,4,91,2.3,0
2018,10,8,2,30,0,0,0,0,18.9,25,1008,69.13,131.98,4,92,2.3,0
2018,10,8,3,0,0,0,0,0,19.5,24.7,1008,72.93,137.67,4.1,93,2.3,0
2018,10,8,3,30,0,0,0,0,19.5,24.4,1008,74.24,142.93,4.1,92,2.3,0
2018,10,8,4,0,0,0,0,0,20.2,24.2,1008,78.37,147.54,4.2,90,2.2,0
2018,10,8,4,30,0,0,0,0,20.2,23.9,1008,79.79,151.19,4.2,87,2.2,0
2018,10,8,5,0,0,0,0,0,20.9,23.7,1008,84.17,153.45,4.3,84,2.1,0
2018,10,8,5,30,0,0,0,0,20.9,23.5,1008,85.19,153.95,4.3,80,2.1,0
2018,10,8,6,0,0,0,0,0,21.5,23.3,1008,89.36,152.61,4.3,76,2.1,0
2018,10,8,6,30,0,0,0,0,21.4,23.2,1008,89.9,149.67,4.3,73,2.2,0
2018,10,8,7,0,0,0,0,0,21.9,23.1,1008,93.14,145.54,4.2,70,2.2,0
2018,10,8,7,30,0,0,0,0,21.9,23,1008,93.71,140.59,4.1,69,2.3,0
2018,10,8,8,0,0,0,0,0,22.3,22.9,1008,96.28,135.12,4,67,2.4,0
2018,10,8,8,30,0,0,0,3,22.3,22.8,1008,96.86,129.29,3.9,67,2.4,0
2018,10,8,9,0,0,0,0,0,22.5,22.7,1008,98.65,123.23,3.8,66,2.5,0
2018,10,8,9,30,0,0,0,2,22.5,22.6,1008,99.25,117.02,3.7,66,2.5,0
2018,10,8,10,0,0,0,0,2,22.6,22.6,1008,99.71,110.72,3.5,66,2.6,0
2018,10,8,10,30,0,0,0,2,22.5,22.5,1008,100,104.37,3.4,66,2.6,0
2018,10,8,11,0,0,0,0,2,22.5,22.5,1008,100,98,3.3,66,2.7,0
2018,10,8,11,30,2,9,2,2,22.6,22.9,1008,97.92,91.65,3.2,66,3,0
2018,10,8,12,0,33,204,50,0,22.6,23.4,1008,95.14,85.19,3.1,65,3.4,43
2018,10,8,12,30,56,430,138,7,22.6,24.4,1008,89.61,79.05,3.1,72,3.9,93
2018,10,8,13,0,73,570,240,0,22.4,25.5,1009,82.9,72.96,3.1,79,4.4,18
2018,10,8,13,30,85,660,343,7,22.4,26.6,1009,77.7,67.03,3.2,86,4.8,0
2018,10,8,14,0,95,721,441,7,21.4,27.7,1009,68.47,61.32,3.2,92,5.2,0
2018,10,8,14,30,101,771,533,7,21.4,28.4,1009,65.74,55.91,3.3,95,5.3,0
2018,10,8,15,0,104,809,614,7,20.5,29.2,1009,59.44,50.9,3.4,98,5.3,0
2018,10,8,15,30,106,834,681,7,20.5,29.8,1009,57.43,46.45,3.5,98,5.3,0
2018,10,8,16,0,108,852,734,7,19.9,30.3,1009,53.71,42.72,3.5,99,5.2,0
2018,10,8,16,30,109,863,771,7,19.9,30.6,1008,52.75,39.93,3.6,99,5.1,0
2018,10,8,17,0,110,869,792,7,19.4,30.9,1008,50.37,38.29,3.7,99,5,0
2018,10,8,17,30,110,870,796,7,19.4,31.2,1008,49.52,37.94,3.8,99,5,0
2018,10,8,18,0,108,866,782,8,18.9,31.4,1007,47.52,38.93,3.9,99,5,0
2018,10,8,18,30,109,854,752,8,18.9,31.4,1007,47.52,41.16,3.9,100,4.9,0
2018,10,8,19,0,109,835,705,8,18.4,31.5,1007,45.86,44.43,4,100,4.9,0
2018,10,8,19,30,108,809,644,6,18.4,31.3,1006,46.34,48.54,3.9,100,4.9,0
2018,10,8,20,0,107,772,569,6,18.1,31.1,1006,45.9,53.28,3.9,100,4.9,0
2018,10,8,20,30,103,726,482,6,18.1,30.7,1006,46.96,58.5,3.9,101,4.7,0
2018,10,8,21,0,97,661,386,6,18.1,30.2,1006,48.41,64.07,3.8,101,4.5,0
2018,10,8,21,30,87,576,285,7,18.1,29.6,1006,50.1,69.9,3.8,101,4.2,0
2018,10,8,22,0,73,450,182,7,18.6,28.9,1006,53.78,75.92,3.8,101,3.8,71
2018,10,8,22,30,51,270,88,7,18.6,28.1,1006,56.32,82.05,3.8,100,3.5,100
2018,10,8,23,0,15,54,17,7,19.1,27.2,1006,61.39,88.14,3.7,98,3.2,57
2018,10,8,23,30,0,0,0,8,19.1,27.2,1006,61.39,94.77,3.7,98,3.2,0
2018,10,9,0,0,0,0,0,8,19.6,26,1007,67.72,101.13,3.7,93,3.1,0
2018,10,9,0,30,0,0,0,6,19.6,25.6,1007,69.33,107.51,3.7,91,3,0
2018,10,9,1,0,0,0,0,8,19.9,25.2,1007,72.59,113.85,3.6,88,3,0
2018,10,9,1,30,0,0,0,7,19.9,24.8,1007,74.34,120.12,3.6,86,3,0
2018,10,9,2,0,0,0,0,8,20.3,24.5,1007,77.47,126.29,3.7,84,3,0
2018,10,9,2,30,0,0,0,7,20.3,24.3,1007,78.4,132.27,3.7,82,3,0
2018,10,9,3,0,0,0,0,7,20.7,24.1,1007,81.55,137.97,3.7,80,3,0
2018,10,9,3,30,0,0,0,7,20.7,23.9,1007,82.54,143.26,3.8,78,3,0
2018,10,9,4,0,0,0,0,7,21.2,23.8,1007,85.57,147.9,3.8,76,3,0
2018,10,9,4,30,0,0,0,7,21.2,23.6,1007,86.6,151.56,3.9,74,3.1,0
2018,10,9,5,0,0,0,0,8,21.7,23.5,1007,89.64,153.83,4,73,3.1,0
2018,10,9,5,30,0,0,0,6,21.7,23.4,1007,90.18,154.33,4.1,71,3.1,0
2018,10,9,6,0,0,0,0,8,22,23.3,1007,92.47,152.96,4.2,69,3.2,0
2018,10,9,6,30,0,0,0,8,22,23.3,1006,92.38,149.97,4.3,68,3.2,0
2018,10,9,7,0,0,0,0,8,22.2,23.2,1006,93.93,145.79,4.5,66,3.1,0
2018,10,9,7,30,0,0,0,8,22.2,23.1,1006,94.49,140.81,4.6,65,3.1,0
2018,10,9,8,0,0,0,0,8,22.3,23.1,1006,94.98,135.31,4.7,64,3.1,0
2018,10,9,8,30,0,0,0,8,22.2,23,1006,95.55,129.46,4.7,63,3.1,0
2018,10,9,9,0,0,0,0,8,22.3,22.9,1006,96.51,123.39,4.8,62,3.1,0
2018,10,9,9,30,0,0,0,8,22.3,22.8,1006,97.09,117.17,4.7,61,3.1,0
2018,10,9,10,0,0,0,0,8,22.3,22.7,1006,97.86,110.86,4.7,60,3.1,0
2018,10,9,10,30,0,0,0,8,22.3,22.7,1006,97.86,104.51,4.7,60,3.2,0
2018,10,9,11,0,0,0,0,8,22.3,22.6,1006,98.37,98.14,4.6,60,3.2,0
2018,10,9,11,30,2,3,2,7,22.3,22.7,1006,97.78,91.8,4.6,60,3.4,14
2018,10,9,12,0,34,120,44,3,22.5,22.9,1006,97.52,85.33,4.6,60,3.5,68
2018,10,9,12,30,65,326,126,3,22.5,23.4,1006,94.63,79.2,4.6,63,3.8,75
2018,10,9,13,0,85,474,223,8,23,24,1006,93.93,73.13,4.6,65,4.1,18
2018,10,9,13,30,96,595,326,4,23,24.8,1006,89.56,67.22,4.7,71,4.6,7
2018,10,9,14,0,97,689,426,7,23,25.6,1006,85.61,61.52,4.7,78,5.1,64
2018,10,9,14,30,100,750,518,3,23,26.4,1006,81.67,56.13,4.9,82,5.4,14
2018,10,9,15,0,97,802,600,3,22.2,27.3,1006,73.86,51.15,5,87,5.7,0
2018,10,9,15,30,99,828,667,3,22.2,27.7,1006,72.16,46.73,5.1,89,5.7,0
2018,10,9,16,0,100,848,720,3,21.6,28.2,1006,67.31,43.03,5.3,90,5.8,0
2018,10,9,16,30,106,851,755,3,21.6,28.4,1005,66.47,40.27,5.4,90,5.8,0
2018,10,9,17,0,111,848,773,4,21.2,28.7,1005,64.07,38.65,5.6,90,5.8,0
2018,10,9,17,30,119,833,773,4,21.2,28.6,1004,64.37,38.32,5.7,89,5.7,0
2018,10,9,18,0,131,807,755,3,21.2,28.5,1004,64.79,39.32,5.8,88,5.6,18
2018,10,9,18,30,140,778,722,3,21.2,28.3,1003,65.47,41.53,5.8,87,5.6,14
2018,10,9,19,0,149,736,671,3,21.5,28.1,1003,67.43,44.79,5.9,86,5.5,0
2018,10,9,19,30,148,702,610,4,21.5,27.8,1003,68.61,48.88,5.9,85,5.4,0
2018,10,9,20,0,148,654,536,8,22,27.4,1002,72.56,53.61,5.9,83,5.3,0
2018,10,9,20,30,138,607,452,8,22,27.1,1002,73.85,58.81,5.9,81,5.1,0
2018,10,9,21,0,125,544,360,8,22.7,26.8,1002,78.23,64.37,5.8,79,5,0
2018,10,9,21,30,106,465,264,8,22.7,26.4,1002,80.09,70.19,5.7,78,4.8,0
2018,10,9,22,0,83,354,168,8,23.3,26,1002,85.18,76.19,5.6,76,4.6,71
2018,10,9,22,30,53,192,79,4,23.3,25.5,1001,87.64,82.31,5.5,78,4.4,100
2018,10,9,23,0,14,32,15,0,23.8,25.1,1001,92.3,88.37,5.4,79,4.3,29
2018,10,9,23,30,0,0,0,7,23.8,25.1,1001,92.3,95.02,5.4,79,4.3,0
2018,10,10,0,0,0,0,0,8,24.1,24.7,1002,96.48,101.39,5.1,85,4.3,0
2018,10,10,0,30,0,0,0,3,24.1,24.6,1002,97.06,107.76,5,88,4.3,0
2018,10,10,1,0,0,0,0,0,24.2,24.5,1002,98.25,114.11,4.8,90,4.2,0
2018,10,10,1,30,0,0,0,0,24.2,24.5,1002,98.25,120.39,4.8,92,4.1,0
2018,10,10,2,0,0,0,0,0,24.2,24.4,1002,98.52,126.56,4.8,93,4,0
2018,10,10,2,30,0,0,0,8,24.2,24.3,1002,99.11,132.55,4.8,94,3.9,0
2018,10,10,3,0,0,0,0,7,24.1,24.2,1002,99.18,138.28,4.8,95,3.8,0
2018,10,10,3,30,0,0,0,7,24.1,24.2,1002,99.18,143.58,4.9,95,3.7,0
2018,10,10,4,0,0,0,0,7,24,24.1,1002,99.59,148.25,5,95,3.6,0
2018,10,10,4,30,0,0,0,7,24,24.1,1001,99.49,151.94,5.1,95,3.5,0
2018,10,10,5,0,0,0,0,7,24,24.1,1001,99.54,154.22,5.2,94,3.4,0
2018,10,10,5,30,0,0,0,7,24,24.1,1001,99.54,154.7,5.2,93,3.4,0
2018,10,10,6,0,0,0,0,7,24.1,24.1,1001,99.78,153.3,5.3,93,3.4,0
2018,10,10,6,30,0,0,0,7,24.1,24.2,1001,99.19,150.26,5.4,93,3.4,0
2018,10,10,7,0,0,0,0,7,24.1,24.2,1000,99.48,146.05,5.5,92,3.4,0
2018,10,10,7,30,0,0,0,7,24.1,24.2,1000,99.48,141.03,5.6,91,3.4,0
2018,10,10,8,0,0,0,0,7,24.2,24.2,1000,99.75,135.5,5.6,90,3.3,0
2018,10,10,8,30,0,0,0,7,24.1,24.2,999,99.65,129.63,5.6,91,3.4,0
2018,10,10,9,0,0,0,0,7,24.2,24.2,999,99.9,123.55,5.6,91,3.4,0
2018,10,10,9,30,0,0,0,6,24.2,24.2,999,99.9,117.32,5.6,91,3.3,0
2018,10,10,10,0,0,0,0,6,24.2,24.2,999,99.88,111.01,5.6,91,3.3,0
2018,10,10,10,30,0,0,0,6,24.2,24.2,999,99.88,104.65,5.5,91,3.3,0
2018,10,10,11,0,0,0,0,8,24.2,24.2,999,99.71,98.28,5.5,90,3.3,0
2018,10,10,11,30,2,2,2,7,24.2,24.3,999,99.12,91.94,5.5,90,3.5,14
2018,10,10,12,0,33,112,42,7,24.3,24.4,999,99.41,85.48,5.5,89,3.7,100
2018,10,10,12,30,65,315,123,3,24.3,24.8,999,97.07,79.36,5.5,88,3.9,100
2018,10,10,13,0,84,469,219,7,24.8,25.2,999,97.71,73.3,5.5,87,4.2,29
2018,10,10,13,30,97,577,319,4,24.8,25.7,998,94.77,67.4,5.6,92,4.5,0
2018,10,10,14,0,105,658,417,7,25,26.3,998,92.53,61.72,5.7,96,4.9,32
2018,10,10,14,30,110,714,506,8,25,26.9,998,89.33,56.36,5.8,100,5.2,0
2018,10,10,15,0,112,759,586,8,24.4,27.5,998,83.3,51.4,5.9,104,5.5,0
2018,10,10,15,30,116,787,653,6,24.4,27.8,997,81.78,47.01,6,105,5.7,0
2018,10,10,16,0,117,808,705,6,23.8,28.1,997,77.7,43.34,6.2,105,6,0
2018,10,10,16,30,119,821,742,6,23.8,28.2,996,77.17,40.61,6.3,104,6.1,0
2018,10,10,17,0,118,829,762,6,23.8,28.2,995,77.06,39.02,6.4,103,6.3,0
2018,10,10,17,30,121,825,765,6,23.8,28.1,994,77.43,38.71,6.5,102,6.5,0
2018,10,10,18,0,124,815,751,6,24.1,27.9,993,79.68,39.7,6.7,100,6.7,0
2018,10,10,18,30,126,798,720,6,24.1,27.6,993,81.08,41.91,6.7,99,6.9,0
2018,10,10,19,0,129,772,673,6,24.4,27.3,992,84.24,45.15,6.8,99,7.1,0
2018,10,10,19,30,126,746,613,6,24.4,27,991,85.64,49.23,6.8,99,7.5,0
2018,10,10,20,0,122,709,539,6,24.5,26.7,990,87.85,53.93,6.8,99,7.8,0
2018,10,10,20,30,121,647,453,6,24.5,26.6,989,88.28,59.12,6.9,99,8.1,0
2018,10,10,21,0,118,561,358,6,24.6,26.4,988,89.65,64.66,6.9,99,8.5,0
2018,10,10,21,30,108,450,258,6,24.5,26.1,987,91.15,70.47,7,98,8.9,0
2018,10,10,22,0,90,295,159,6,24.6,25.9,986,92.76,76.46,7.1,96,9.3,71
2018,10,10,22,30,54,115,69,6,24.6,25.7,984,93.67,82.58,7.3,97,9.9,100
2018,10,10,23,0,9,4,9,6,24.7,25.6,983,94.57,88.62,7.4,97,10.5,57
2018,10,10,23,30,0,0,0,6,24.7,25.6,983,94.57,95.28,7.4,97,10.5,0
2018,10,11,0,0,0,0,0,6,24.7,25.5,980,95.14,101.64,7.6,107,11,0
2018,10,11,0,30,0,0,0,6,24.6,25.4,979,95.61,108.01,7.6,115,11.1,0
2018,10,11,1,0,0,0,0,6,24.6,25.3,978,95.83,114.36,7.7,123,11.1,0
2018,10,11,1,30,0,0,0,8,24.6,25.3,977,95.73,120.65,7.6,135,10.4,0
2018,10,11,2,0,0,0,0,6,24.5,25.2,976,95.82,126.83,7.5,147,9.8,0
2018,10,11,2,30,0,0,0,6,24.5,25,976,96.96,132.84,7.4,164,9,0
2018,10,11,3,0,0,0,0,6,24.3,24.9,977,96.48,138.58,7.2,181,8.3,0
2018,10,11,3,30,0,0,0,6,24.3,24.8,978,97.15,143.91,7.1,200,8.4,0
2018,10,11,4,0,0,0,0,6,24,24.6,979,96.23,148.6,7,219,8.5,0
2018,10,11,4,30,0,0,0,6,24,24.5,980,96.9,152.31,6.8,228,8.9,0
2018,10,11,5,0,0,0,0,7,23.6,24.3,981,95.94,154.6,6.7,238,9.2,0
2018,10,11,5,30,0,0,0,8,23.6,24.2,983,96.71,155.08,6.5,244,9.3,0
2018,10,11,6,0,0,0,0,7,23.3,24.1,984,95.17,153.64,6.3,250,9.4,0
2018,10,11,6,30,0,0,0,7,23.3,24,986,95.94,150.56,6.1,254,9.2,0
2018,10,11,7,0,0,0,0,7,23,23.8,987,95.12,146.3,5.8,258,9,0
2018,10,11,7,30,0,0,0,7,23,23.7,988,95.79,141.25,5.5,260,8.5,0
2018,10,11,8,0,0,0,0,0,22.7,23.5,989,95.24,135.69,5.1,262,8.1,0
2018,10,11,8,30,0,0,0,0,22.7,23.4,990,95.91,129.8,4.8,264,7.6,0
2018,10,11,9,0,0,0,0,0,22.4,23.2,990,95.39,123.7,4.5,265,7.2,0
2018,10,11,9,30,0,0,0,0,22.4,23.1,991,96.06,117.47,4.4,266,6.8,0
2018,10,11,10,0,0,0,0,3,22.2,23,992,95.32,111.15,4.2,268,6.4,0
2018,10,11,10,30,0,0,0,7,22.2,22.9,993,96,104.79,4.1,268,6.1,0
2018,10,11,11,0,0,0,0,7,22,22.7,993,96.08,98.43,4,268,5.8,0
2018,10,11,11,30,2,12,2,7,22.1,22.9,994,95.02,92.09,4,268,5.7,14
2018,10,11,12,0,28,230,46,7,22.2,23,995,95.04,85.63,4,267,5.5,100
2018,10,11,12,30,50,449,132,7,22.2,23.7,995,91.12,79.52,4,269,5.6,100
2018,10,11,13,0,66,582,232,7,22.6,24.3,996,90.29,73.47,4,270,5.6,14
2018,10,11,13,30,77,672,333,7,22.6,25.1,996,86.1,67.59,4,275,5.8,0
2018,10,11,14,0,87,732,431,3,22.8,25.9,996,83.21,61.93,4,279,5.9,7
2018,10,11,14,30,94,775,521,7,22.9,26.5,997,80.41,56.58,3.9,282,5.9,7
2018,10,11,15,0,101,804,600,7,23,27.1,997,78.12,51.66,3.9,285,5.9,43
2018,10,11,15,30,105,831,669,3,23,27.6,997,75.88,47.29,3.8,287,5.8,0
2018,10,11,16,0,106,853,723,3,23,28.1,997,73.66,43.66,3.7,288,5.8,0
2018,10,11,16,30,107,869,763,3,23,28.4,997,72.39,40.96,3.5,289,5.7,0
2018,10,11,17,0,104,882,786,3,22.8,28.7,997,70.36,39.39,3.4,290,5.6,0
2018,10,11,17,30,105,887,793,3,22.8,28.9,997,69.56,39.09,3.3,290,5.5,0
2018,10,11,18,0,102,889,782,0,22.4,29,996,67.41,40.08,3.1,291,5.3,0
2018,10,11,18,30,99,888,756,0,22.4,28.9,996,67.8,42.28,3,291,5.2,0
2018,10,11,19,0,94,884,713,0,21.7,28.8,996,65.63,45.51,2.8,292,5.1,0
2018,10,11,19,30,88,872,654,0,21.7,28.6,996,66.39,49.57,2.7,292,4.9,0
2018,10,11,20,0,83,853,581,0,20.9,28.3,997,64.27,54.26,2.5,293,4.7,0
2018,10,11,20,30,76,825,496,0,20.9,27.8,997,66.16,59.43,2.4,294,4.4,0
2018,10,11,21,0,69,784,401,0,20,27.3,997,64.4,64.96,2.3,296,4.2,0
2018,10,11,21,30,61,720,298,0,20,26.4,997,67.88,70.75,2.1,297,3.6,0
2018,10,11,22,0,50,623,193,0,19.4,25.5,998,68.99,76.73,2,299,3.1,0
2018,10,11,22,30,35,454,92,0,19.4,24.1,998,74.98,82.83,1.8,302,2.6,0
2018,10,11,23,0,14,142,17,0,18.3,22.6,999,76.48,88.84,1.7,304,2.2,0
2018,10,11,23,30,0,0,0,0,18.3,22.6,999,76.48,95.53,1.7,304,2.2,0
2018,10,12,0,0,0,0,0,0,17,21.1,999,77.44,101.89,1.4,311,2.3,0
2018,10,12,0,30,0,0,0,0,17,20.5,1000,80.42,108.26,1.3,314,2.4,0
2018,10,12,1,0,0,0,0,0,15.9,19.9,1000,77.75,114.62,1.2,318,2.5,0
2018,10,12,1,30,0,0,0,0,15.9,19.2,1001,81.28,120.91,1.1,321,2.5,0
2018,10,12,2,0,0,0,0,0,14.9,18.6,1001,78.82,127.1,1,324,2.4,0
2018,10,12,2,30,0,0,0,0,14.8,18,1001,81.83,133.12,0.9,325,2.4,0
2018,10,12,3,0,0,0,0,0,13.9,17.4,1001,79.97,138.88,0.9,327,2.3,0
2018,10,12,3,30,0,0,0,0,13.9,16.9,1001,82.53,144.23,0.9,326,2.2,0
2018,10,12,4,0,0,0,0,0,13.2,16.3,1001,81.89,148.94,0.9,326,2,0
2018,10,12,4,30,0,0,0,0,13.2,15.9,1001,84,152.68,0.8,325,2,0
2018,10,12,5,0,0,0,0,0,12.7,15.5,1001,83.34,154.98,0.8,324,2,0
2018,10,12,5,30,0,0,0,0,12.7,15.2,1001,84.95,155.45,0.8,323,2.1,0
2018,10,12,6,0,0,0,0,0,12.3,14.9,1001,84.56,153.97,0.8,322,2.2,0
2018,10,12,6,30,0,0,0,0,12.3,14.6,1001,86.21,150.85,0.8,322,2.3,0
2018,10,12,7,0,0,0,0,0,12,14.3,1001,86.17,146.55,0.8,322,2.3,0
2018,10,12,7,30,0,0,0,0,12,14,1001,87.86,141.47,0.8,323,2.3,0
2018,10,12,8,0,0,0,0,0,11.7,13.7,1001,87.7,135.88,0.8,324,2.3,0
2018,10,12,8,30,0,0,0,0,11.7,13.4,1001,89.42,129.97,0.8,325,2.3,0
2018,10,12,9,0,0,0,0,0,11.3,13.1,1001,89,123.86,0.8,325,2.4,0
2018,10,12,9,30,0,0,0,0,11.3,12.8,1001,90.76,117.61,0.8,327,2.3,0
2018,10,12,10,0,0,0,0,0,10.9,12.4,1001,90.83,111.29,0.8,328,2.3,0
2018,10,12,10,30,0,0,0,0,11,12.1,1002,92.73,104.93,0.8,329,2.2,0
2018,10,12,11,0,0,0,0,0,10.6,11.8,1002,92.37,98.57,0.8,331,2.2,0
2018,10,12,11,30,3,24,2,0,10.6,12.2,1002,89.98,92.23,0.8,332,2.6,0
2018,10,12,12,0,27,351,53,0,10.5,12.6,1002,87.03,85.77,0.8,333,3,0
2018,10,12,12,30,44,596,151,0,10.5,13.7,1003,81.1,79.67,0.8,339,3.2,0
2018,10,12,13,0,55,733,261,0,10.6,14.9,1003,75.62,73.64,0.8,345,3.5,0
2018,10,12,13,30,62,813,370,0,10.6,16.1,1003,70.04,67.77,0.9,349,3.4,0
2018,10,12,14,0,68,869,474,0,10.9,17.4,1003,65.57,62.13,0.9,353,3.3,0
2018,10,12,14,30,73,906,569,0,10.9,18.5,1003,61.2,56.81,0.9,352,3.1,0
2018,10,12,15,0,76,932,651,0,11.4,19.7,1003,58.59,51.91,1,351,2.9,0
2018,10,12,15,30,79,950,720,0,11.3,20.6,1002,55.37,47.57,1.1,347,2.7,0
2018,10,12,16,0,82,961,774,0,11.9,21.6,1002,53.9,43.97,1.1,342,2.6,0
2018,10,12,16,30,85,967,811,0,11.9,22.3,1002,51.65,41.3,1.2,338,2.5,0
2018,10,12,17,0,84,971,831,0,12.3,23.1,1001,50.63,39.75,1.2,333,2.5,0
2018,10,12,17,30,85,969,833,0,12.3,23.6,1001,49.13,39.46,1.3,329,2.6,0
2018,10,12,18,0,85,964,818,0,12.6,24.2,1001,48.23,40.46,1.3,324,2.6,0
2018,10,12,18,30,84,955,786,0,12.6,24.4,1000,47.61,42.66,1.4,320,2.7,0
2018,10,12,19,0,82,941,737,0,12.7,24.7,1000,47.19,45.87,1.4,317,2.7,0
2018,10,12,19,30,80,921,673,0,12.7,24.7,1000,47.19,49.91,1.5,314,2.7,0
2018,10,12,20,0,76,895,595,0,12.8,24.8,999,47.2,54.58,1.5,311,2.8,0
2018,10,12,20,30,72,858,504,7,12.8,24.4,1000,48.39,59.73,1.6,310,2.8,0
2018,10,12,21,0,67,805,404,0,13.1,24.1,1000,50.06,65.24,1.7,309,2.8,0
2018,10,12,21,30,60,731,298,0,13,23,1000,53.48,71.02,1.7,309,2.3,0
2018,10,12,22,0,51,618,190,0,14.9,21.9,1000,64.49,77,1.7,309,1.8,4
2018,10,12,22,30,36,433,88,0,14.9,20.3,1000,71.12,83.08,1.8,309,1.6,0
2018,10,12,23,0,11,104,13,0,14.1,18.6,1000,75.3,89.06,1.8,310,1.3,0
2018,10,12,23,30,0,0,0,0,14.1,18.6,1000,75.3,95.77,1.8,310,1.3,0
2018,10,13,0,0,0,0,0,0,13.8,17.5,1001,78.91,102.14,1.8,313,1.4,0
2018,10,13,0,30,0,0,0,0,13.8,17.1,1001,80.92,108.51,1.8,314,1.4,0
2018,10,13,1,0,0,0,0,0,13.7,16.8,1001,82.1,114.86,1.8,316,1.4,0
2018,10,13,1,30,0,0,0,0,13.7,16.4,1002,84.29,121.16,1.8,317,1.4,0
2018,10,13,2,0,0,0,0,0,13.7,16.1,1002,85.44,127.36,1.9,319,1.5,0
2018,10,13,2,30,0,0,0,0,13.7,15.7,1002,87.64,133.39,1.9,322,1.4,0
2018,10,13,3,0,0,0,0,0,13.3,15.3,1002,88.15,139.17,1.9,324,1.4,0
2018,10,13,3,30,0,0,0,0,13.3,14.9,1002,90.44,144.54,2,327,1.4,0
2018,10,13,4,0,0,0,0,0,12.9,14.5,1002,89.94,149.28,2.1,329,1.3,0
